name,size,about
PHILOS 141,1,An exploration of how game theory and rational choice theory shed light on trad...
PHILOS 142,1,The course aims at introducing students to the basic topics in philosophy of lo...
PHILOS 146,1,"Foundations of mathematics: logicism, intuitionism, formalism. Set theoretical ..."
PHILOS 149,1,This course is conceived in analogy with Philosophy 129 (Special Topics in Phil...
PHILOS 151,1,An examination of early Chinese thought via a study of representative thinkers ...
PHILOS 153,1,"The course focuses on certain central topics in Chinese philosophy, though a su..."
PHILOS 155,1,A study of some of the major philosophical texts from the medieval period with ...
PHILOS 156A,1,"The work of Gottlob Frege with special emphasis on his contributions to logic, ..."
PHILOS 160,1, ...
PHILOS 161,1, ...
PHILOS 170,1,"An intensive introduction to Descartes’s views on physics, metaphysics and epis..."
PHILOS 171,1, ...
PHILOS 172,1, ...
PHILOS 173,1,This course will be a detailed examination of several central works of the 17th...
PHILOS 176,1, ...
PHILOS 178,1, ...
PHILOS 181,1, ...
PHILOS 183,1,An examination of the philosophy of Schopenhauer and Nietzsche....
PHILOS 184,1,This course is a critical examination of the work of Friedrich Nietzche....
PHILOS 185,1,A study of Heidegger's ....
PHILOS 186B,1,A close reading and extended discussion of central parts of Wittgenstein's Phil...
PHILOS 187,1,The course’s specific content will vary from occasion to occasion but will focu...
PHILOS 188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS N188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS 189,1,The course is designed to deal with a variety of topics in recent European phil...
PHILOS 190,1,A seminar-style exploration of some topic in philosophy. The students and instu...
PHILOS H195,1,"The department will designate a tutor, under whose guidance the student will se..."
PHILOS 198,1,Directed study on special topics....
PHILOS 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 199,1,Enrollment restrictions apply; see the Introduction to Courses and Curricula se...
PHILOS R1B,1,Training in writing expository prose in conjunction with reading philosophical ...
PHILOS 3,1,Introduction to the philosophy of mind. Topics to be considered may include the...
PHILOS 4,1,Introduction to the theory of knowledge....
PHILOS 5,1,Introduction to the Philosophy of Science....
PHILOS 6,1,"Philosophical issues as expressed in poetry, drama, and the novel. This course ..."
PHILOS 7,1,"Christian, agnostic, and atheistic existentialism as expressed in the works of ..."
PHILOS 10,1,A comparative study of topics in Chinese and Western ethical traditions. Topics...
PHILOS 11,1,"A survey of basic issues in contemporary philosophy of religion, exploring argu..."
PHILOS W12A,1,Intended as a first course in logic for students with no previous exposure to t...
PHILOS 13,1,"This course addresses the nature of ethical motivation and agency, with special..."
PHILOS 16,1,This course is an introduction to some of the traditional questions in metaphys...
PHILOS 17,1,"In any culture, the way we act implies some view of what it is to be a person, ..."
PHILOS 18,1,The teachings of Confucius (6th to 5th century B.C.) have had a profound influe...
PHILOS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PHILOS 25B,1,The history of modern philosophy from Descartes through Kant....
PHILOS 39,1,Study of various fields of philosophy of special interest to freshman. Topics w...
PHILOS 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
PHILOS 98,1,Directed study on special topics....
PHILOS 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 104,1,The fundamental concepts and problems of morality examined through the study of...
PHILOS 107,1,"An investigation of central issues in moral psychology, such as: free will, wea..."
PHILOS 109,1,A systematic examination of freedom and responsibility. The following topics wi...
PHILOS 110,1,"Visual arts/literature and music. Form, expression, representation style; inter..."
PHILOS 112,1,This course is intended to allow a more focused exploration of particular topic...
PHILOS 114,1,"A survey of the major political philosophers, including some or all of Plato, A..."
PHILOS 117AC,1,"This course explores philosophical questions of race, ethnicity, and citizenshi..."
PHILOS 119,1,This course will introduce students to a range of historical and contemporary f...
PHILOS 121,1,"This course explores, from a philosophical perspective, ethical questions arisi..."
PHILOS 122,1, ...
PHILOS 125,1,"An advanced introduction to contemporary metaphysics, focusing on the ideas of ..."
PHILOS 127,1,Science is often regarded as preeminently rational. Yet recent work in philosop...
PHILOS 128,1,A survey of main topics in the logic of science and of other issues coming unde...
PHILOS 132,1,"Mind and matter; other minds; the concept ""person.""..."
PHILOS C132,1,"Mind and matter; other minds; the concept of ""person.""..."
PHILOS 135,1,Language as social behavior. Language compared to other sign systems. The found...
PHILOS 136,1,The philosophy of perception is a microcosm of the metaphysics of mind. Its cen...
PHILOS 138,1,This course deals with the ontology of society and thus provides a foundation f...
PHILOS 140A,1,"Major concepts, results, and techniques of modern logic. Basic set theoretic to..."
PHILOS 141,1,An exploration of how game theory and rational choice theory shed light on trad...
PHILOS 142,1,The course aims at introducing students to the basic topics in philosophy of lo...
PHILOS 146,1,"Foundations of mathematics: logicism, intuitionism, formalism. Set theoretical ..."
PHILOS 149,1,This course is conceived in analogy with Philosophy 129 (Special Topics in Phil...
PHILOS 151,1,An examination of early Chinese thought via a study of representative thinkers ...
PHILOS 153,1,"The course focuses on certain central topics in Chinese philosophy, though a su..."
PHILOS 155,1,A study of some of the major philosophical texts from the medieval period with ...
PHILOS 156A,1,"The work of Gottlob Frege with special emphasis on his contributions to logic, ..."
PHILOS 160,1, ...
PHILOS 161,1, ...
PHILOS 170,1,"An intensive introduction to Descartes’s views on physics, metaphysics and epis..."
PHILOS 171,1, ...
PHILOS 172,1, ...
PHILOS 173,1,This course will be a detailed examination of several central works of the 17th...
PHILOS 176,1, ...
PHILOS 178,1, ...
PHILOS 181,1, ...
PHILOS 183,1,An examination of the philosophy of Schopenhauer and Nietzsche....
PHILOS 184,1,This course is a critical examination of the work of Friedrich Nietzche....
PHILOS 185,1,A study of Heidegger's ....
PHILOS 186B,1,A close reading and extended discussion of central parts of Wittgenstein's Phil...
PHILOS 187,1,The course’s specific content will vary from occasion to occasion but will focu...
PHILOS 188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS N188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS 189,1,The course is designed to deal with a variety of topics in recent European phil...
PHILOS 190,1,A seminar-style exploration of some topic in philosophy. The students and instu...
PHILOS H195,1,"The department will designate a tutor, under whose guidance the student will se..."
PHILOS 198,1,Directed study on special topics....
PHILOS 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 199,1,Enrollment restrictions apply; see the Introduction to Courses and Curricula se...
PHILOS R1B,1,Training in writing expository prose in conjunction with reading philosophical ...
PHILOS 3,1,Introduction to the philosophy of mind. Topics to be considered may include the...
PHILOS 4,1,Introduction to the theory of knowledge....
PHILOS 5,1,Introduction to the Philosophy of Science....
PHILOS 6,1,"Philosophical issues as expressed in poetry, drama, and the novel. This course ..."
PHILOS 7,1,"Christian, agnostic, and atheistic existentialism as expressed in the works of ..."
PHILOS 10,1,A comparative study of topics in Chinese and Western ethical traditions. Topics...
PHILOS 11,1,"A survey of basic issues in contemporary philosophy of religion, exploring argu..."
PHILOS W12A,1,Intended as a first course in logic for students with no previous exposure to t...
PHILOS 13,1,"This course addresses the nature of ethical motivation and agency, with special..."
PHILOS 16,1,This course is an introduction to some of the traditional questions in metaphys...
PHILOS 17,1,"In any culture, the way we act implies some view of what it is to be a person, ..."
PHILOS 18,1,The teachings of Confucius (6th to 5th century B.C.) have had a profound influe...
PHILOS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PHILOS 25B,1,The history of modern philosophy from Descartes through Kant....
PHILOS 39,1,Study of various fields of philosophy of special interest to freshman. Topics w...
PHILOS 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
PHILOS 98,1,Directed study on special topics....
PHILOS 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 104,1,The fundamental concepts and problems of morality examined through the study of...
PHILOS 107,1,"An investigation of central issues in moral psychology, such as: free will, wea..."
PHILOS 109,1,A systematic examination of freedom and responsibility. The following topics wi...
PHILOS 110,1,"Visual arts/literature and music. Form, expression, representation style; inter..."
PHILOS 112,1,This course is intended to allow a more focused exploration of particular topic...
PHILOS 114,1,"A survey of the major political philosophers, including some or all of Plato, A..."
PHILOS 117AC,1,"This course explores philosophical questions of race, ethnicity, and citizenshi..."
PHILOS 119,1,This course will introduce students to a range of historical and contemporary f...
PHILOS 121,1,"This course explores, from a philosophical perspective, ethical questions arisi..."
PHILOS 122,1, ...
PHILOS 125,1,"An advanced introduction to contemporary metaphysics, focusing on the ideas of ..."
PHILOS 127,1,Science is often regarded as preeminently rational. Yet recent work in philosop...
PHILOS 128,1,A survey of main topics in the logic of science and of other issues coming unde...
PHILOS 132,1,"Mind and matter; other minds; the concept ""person.""..."
PHILOS C132,1,"Mind and matter; other minds; the concept of ""person.""..."
PHILOS 135,1,Language as social behavior. Language compared to other sign systems. The found...
PHILOS 136,1,The philosophy of perception is a microcosm of the metaphysics of mind. Its cen...
PHILOS 138,1,This course deals with the ontology of society and thus provides a foundation f...
PHILOS 140A,1,"Major concepts, results, and techniques of modern logic. Basic set theoretic to..."
PHILOS 141,1,An exploration of how game theory and rational choice theory shed light on trad...
PHILOS 142,1,The course aims at introducing students to the basic topics in philosophy of lo...
PHILOS 146,1,"Foundations of mathematics: logicism, intuitionism, formalism. Set theoretical ..."
PHILOS 149,1,This course is conceived in analogy with Philosophy 129 (Special Topics in Phil...
PHILOS 151,1,An examination of early Chinese thought via a study of representative thinkers ...
PHILOS 153,1,"The course focuses on certain central topics in Chinese philosophy, though a su..."
PHILOS 155,1,A study of some of the major philosophical texts from the medieval period with ...
PHILOS 156A,1,"The work of Gottlob Frege with special emphasis on his contributions to logic, ..."
PHILOS 160,1, ...
PHILOS 161,1, ...
PHILOS 170,1,"An intensive introduction to Descartes’s views on physics, metaphysics and epis..."
PHILOS 171,1, ...
PHILOS 172,1, ...
PHILOS 173,1,This course will be a detailed examination of several central works of the 17th...
PHILOS 176,1, ...
PHILOS 178,1, ...
PHILOS 181,1, ...
PHILOS 183,1,An examination of the philosophy of Schopenhauer and Nietzsche....
PHILOS 184,1,This course is a critical examination of the work of Friedrich Nietzche....
PHILOS 185,1,A study of Heidegger's ....
PHILOS 186B,1,A close reading and extended discussion of central parts of Wittgenstein's Phil...
PHILOS 187,1,The course’s specific content will vary from occasion to occasion but will focu...
PHILOS 188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS N188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS 189,1,The course is designed to deal with a variety of topics in recent European phil...
PHILOS 190,1,A seminar-style exploration of some topic in philosophy. The students and instu...
PHILOS H195,1,"The department will designate a tutor, under whose guidance the student will se..."
PHILOS 198,1,Directed study on special topics....
PHILOS 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 199,1,Enrollment restrictions apply; see the Introduction to Courses and Curricula se...
PHILOS R1B,1,Training in writing expository prose in conjunction with reading philosophical ...
PHILOS 3,1,Introduction to the philosophy of mind. Topics to be considered may include the...
PHILOS 4,1,Introduction to the theory of knowledge....
PHILOS 5,1,Introduction to the Philosophy of Science....
PHILOS 6,1,"Philosophical issues as expressed in poetry, drama, and the novel. This course ..."
PHILOS 7,1,"Christian, agnostic, and atheistic existentialism as expressed in the works of ..."
PHILOS 10,1,A comparative study of topics in Chinese and Western ethical traditions. Topics...
PHILOS 11,1,"A survey of basic issues in contemporary philosophy of religion, exploring argu..."
PHILOS W12A,1,Intended as a first course in logic for students with no previous exposure to t...
PHILOS 13,1,"This course addresses the nature of ethical motivation and agency, with special..."
PHILOS 16,1,This course is an introduction to some of the traditional questions in metaphys...
PHILOS 17,1,"In any culture, the way we act implies some view of what it is to be a person, ..."
PHILOS 18,1,The teachings of Confucius (6th to 5th century B.C.) have had a profound influe...
PHILOS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PHILOS 25B,1,The history of modern philosophy from Descartes through Kant....
PHILOS 39,1,Study of various fields of philosophy of special interest to freshman. Topics w...
PHILOS 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
PHILOS 98,1,Directed study on special topics....
PHILOS 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 104,1,The fundamental concepts and problems of morality examined through the study of...
PHILOS 107,1,"An investigation of central issues in moral psychology, such as: free will, wea..."
PHILOS 109,1,A systematic examination of freedom and responsibility. The following topics wi...
PHILOS 110,1,"Visual arts/literature and music. Form, expression, representation style; inter..."
PHILOS 112,1,This course is intended to allow a more focused exploration of particular topic...
PHILOS 114,1,"A survey of the major political philosophers, including some or all of Plato, A..."
PHILOS 117AC,1,"This course explores philosophical questions of race, ethnicity, and citizenshi..."
PHILOS 119,1,This course will introduce students to a range of historical and contemporary f...
PHILOS 121,1,"This course explores, from a philosophical perspective, ethical questions arisi..."
PHILOS 122,1, ...
PHILOS 125,1,"An advanced introduction to contemporary metaphysics, focusing on the ideas of ..."
PHILOS 127,1,Science is often regarded as preeminently rational. Yet recent work in philosop...
PHILOS 128,1,A survey of main topics in the logic of science and of other issues coming unde...
PHILOS 132,1,"Mind and matter; other minds; the concept ""person.""..."
PHILOS C132,1,"Mind and matter; other minds; the concept of ""person.""..."
PHILOS 135,1,Language as social behavior. Language compared to other sign systems. The found...
PHILOS 136,1,The philosophy of perception is a microcosm of the metaphysics of mind. Its cen...
PHILOS 138,1,This course deals with the ontology of society and thus provides a foundation f...
PHILOS 140A,1,"Major concepts, results, and techniques of modern logic. Basic set theoretic to..."
PHILOS 141,1,An exploration of how game theory and rational choice theory shed light on trad...
PHILOS 142,1,The course aims at introducing students to the basic topics in philosophy of lo...
PHILOS 146,1,"Foundations of mathematics: logicism, intuitionism, formalism. Set theoretical ..."
PHILOS 149,1,This course is conceived in analogy with Philosophy 129 (Special Topics in Phil...
PHILOS 151,1,An examination of early Chinese thought via a study of representative thinkers ...
PHILOS 153,1,"The course focuses on certain central topics in Chinese philosophy, though a su..."
PHILOS 155,1,A study of some of the major philosophical texts from the medieval period with ...
PHILOS 156A,1,"The work of Gottlob Frege with special emphasis on his contributions to logic, ..."
PHILOS 160,1, ...
PHILOS 161,1, ...
PHILOS 170,1,"An intensive introduction to Descartes’s views on physics, metaphysics and epis..."
PHILOS 171,1, ...
PHILOS 172,1, ...
PHILOS 173,1,This course will be a detailed examination of several central works of the 17th...
PHILOS 176,1, ...
PHILOS 178,1, ...
PHILOS 181,1, ...
PHILOS 183,1,An examination of the philosophy of Schopenhauer and Nietzsche....
PHILOS 184,1,This course is a critical examination of the work of Friedrich Nietzche....
PHILOS 185,1,A study of Heidegger's ....
PHILOS 186B,1,A close reading and extended discussion of central parts of Wittgenstein's Phil...
PHILOS 187,1,The course’s specific content will vary from occasion to occasion but will focu...
PHILOS 188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS N188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS 189,1,The course is designed to deal with a variety of topics in recent European phil...
PHILOS 190,1,A seminar-style exploration of some topic in philosophy. The students and instu...
PHILOS H195,1,"The department will designate a tutor, under whose guidance the student will se..."
PHILOS 198,1,Directed study on special topics....
PHILOS 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 199,1,Enrollment restrictions apply; see the Introduction to Courses and Curricula se...
PHILOS R1B,1,Training in writing expository prose in conjunction with reading philosophical ...
PHILOS 3,1,Introduction to the philosophy of mind. Topics to be considered may include the...
PHILOS 4,1,Introduction to the theory of knowledge....
PHILOS 5,1,Introduction to the Philosophy of Science....
PHILOS 6,1,"Philosophical issues as expressed in poetry, drama, and the novel. This course ..."
PHILOS 7,1,"Christian, agnostic, and atheistic existentialism as expressed in the works of ..."
PHILOS 10,1,A comparative study of topics in Chinese and Western ethical traditions. Topics...
PHILOS 11,1,"A survey of basic issues in contemporary philosophy of religion, exploring argu..."
PHILOS W12A,1,Intended as a first course in logic for students with no previous exposure to t...
PHILOS 13,1,"This course addresses the nature of ethical motivation and agency, with special..."
PHILOS 16,1,This course is an introduction to some of the traditional questions in metaphys...
PHILOS 17,1,"In any culture, the way we act implies some view of what it is to be a person, ..."
PHILOS 18,1,The teachings of Confucius (6th to 5th century B.C.) have had a profound influe...
PHILOS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PHILOS 25B,1,The history of modern philosophy from Descartes through Kant....
PHILOS 39,1,Study of various fields of philosophy of special interest to freshman. Topics w...
PHILOS 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
PHILOS 98,1,Directed study on special topics....
PHILOS 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 104,1,The fundamental concepts and problems of morality examined through the study of...
PHILOS 107,1,"An investigation of central issues in moral psychology, such as: free will, wea..."
PHILOS 109,1,A systematic examination of freedom and responsibility. The following topics wi...
PHILOS 110,1,"Visual arts/literature and music. Form, expression, representation style; inter..."
PHILOS 112,1,This course is intended to allow a more focused exploration of particular topic...
PHILOS 114,1,"A survey of the major political philosophers, including some or all of Plato, A..."
PHILOS 117AC,1,"This course explores philosophical questions of race, ethnicity, and citizenshi..."
PHILOS 119,1,This course will introduce students to a range of historical and contemporary f...
PHILOS 121,1,"This course explores, from a philosophical perspective, ethical questions arisi..."
PHILOS 122,1, ...
PHILOS 125,1,"An advanced introduction to contemporary metaphysics, focusing on the ideas of ..."
PHILOS 127,1,Science is often regarded as preeminently rational. Yet recent work in philosop...
PHILOS 128,1,A survey of main topics in the logic of science and of other issues coming unde...
PHILOS 132,1,"Mind and matter; other minds; the concept ""person.""..."
PHILOS C132,1,"Mind and matter; other minds; the concept of ""person.""..."
PHILOS 135,1,Language as social behavior. Language compared to other sign systems. The found...
PHILOS 136,1,The philosophy of perception is a microcosm of the metaphysics of mind. Its cen...
PHILOS 138,1,This course deals with the ontology of society and thus provides a foundation f...
PHILOS 140A,1,"Major concepts, results, and techniques of modern logic. Basic set theoretic to..."
PHILOS 141,1,An exploration of how game theory and rational choice theory shed light on trad...
PHILOS 142,1,The course aims at introducing students to the basic topics in philosophy of lo...
PHILOS 146,1,"Foundations of mathematics: logicism, intuitionism, formalism. Set theoretical ..."
PHILOS 149,1,This course is conceived in analogy with Philosophy 129 (Special Topics in Phil...
PHILOS 151,1,An examination of early Chinese thought via a study of representative thinkers ...
PHILOS 153,1,"The course focuses on certain central topics in Chinese philosophy, though a su..."
PHILOS 155,1,A study of some of the major philosophical texts from the medieval period with ...
PHILOS 156A,1,"The work of Gottlob Frege with special emphasis on his contributions to logic, ..."
PHILOS 160,1, ...
PHILOS 161,1, ...
PHILOS 170,1,"An intensive introduction to Descartes’s views on physics, metaphysics and epis..."
PHILOS 171,1, ...
PHILOS 172,1, ...
PHILOS 173,1,This course will be a detailed examination of several central works of the 17th...
PHILOS 176,1, ...
PHILOS 178,1, ...
PHILOS 181,1, ...
PHILOS 183,1,An examination of the philosophy of Schopenhauer and Nietzsche....
PHILOS 184,1,This course is a critical examination of the work of Friedrich Nietzche....
PHILOS 185,1,A study of Heidegger's ....
PHILOS 186B,1,A close reading and extended discussion of central parts of Wittgenstein's Phil...
PHILOS 187,1,The course’s specific content will vary from occasion to occasion but will focu...
PHILOS 188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS N188,1,Backgrounds of phenomenology and existentialism. Husserl and Merleau-Ponty....
PHILOS 189,1,The course is designed to deal with a variety of topics in recent European phil...
PHILOS 190,1,A seminar-style exploration of some topic in philosophy. The students and instu...
PHILOS H195,1,"The department will designate a tutor, under whose guidance the student will se..."
PHILOS 198,1,Directed study on special topics....
PHILOS 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
PHILOS 199,1,Enrollment restrictions apply; see the Introduction to Courses and Curricula se...
